,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
2249,"-3.6623499532617947,110.8210800705253","-5.351131216561284,108.45509332441634","-4.070194704523346,108.91291494406615","125.86357763861868,70.97507295719845","106.00003039883269,165.56090406128405","-3.2248960264925826,125.78704097762646","1.3050691478447227,126.64106578307393","122.84359800583658,72.07023650291829","124.71523133511673,72.09355240758755","129.41739117217898,91.10494437013618","126.80458870379378,50.58352839250973","126.79595543531128,96.43225620136187","1.5426882732703064,162.73402541342412","134.25249270428014,123.14640837791829","133.11271887159532,123.07497872081713","122.95987354085604,157.72522495136187","127.20659046692607,155.0366913910506",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_flipped\2_210.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_flipped,2
2254,"128.16751276750972,28.5718172422179","126.11039336089495,25.438630456590467","129.07788180933852,25.68456271279183","129.03567303015564,29.16687629195039","105.8260122811284,166.17220938715954","-2.775889118357855,125.81858736624514","1.66747370025991,126.90913028939688","129.2297087791829,67.76507782101167","123.84777784533074,69.12882265321012","126.61304565904669,87.67736958900778","126.26313229571984,57.37926343628405","119.11236928501945,90.17420811040856","1.9565410688229572,161.95023711089493","130.54036964980546,131.74512098735408","130.21406857976655,132.4914731274319","124.74882204523347,167.63807149805447","125.25599616974708,167.44658925097278",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_flipped\3_214.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_flipped,3
2255,"128.85603112840468,28.53292573565175","126.7403407709144,27.007394516050585","129.7268512889105,26.78474206590467","123.66844753161479,31.258965755714982","132.55382113326849,30.91680979450389","126.29648741488327,45.929527906128406","1.3309519726942485,126.66688959143968","126.89266932149806,67.3197045233463","123.74291707198444,66.77909928258755","123.25629255836576,86.68965831712062","126.14703155398833,64.39697075632296","119.7005410992218,82.28808973735408","122.10128891050584,80.9419610286965","132.23501337548637,128.2274592655642","130.46469175583658,129.1889287451362","119.87384484435798,153.37042497568095","126.11753708657588,150.37822227626458",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_flipped\4_218.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_flipped,4
2253,"153.2195707684825,166.53523224708172","156.43734800583658,165.03263314688715","153.49343385214007,164.52284472276264","151.1503678258755,166.7568093385214","153.56693822957197,166.20777602140078","150.33270002431908,171.73525656614785","153.92151021400778,172.44505410992218","126.82804900291829,65.77542102383269","157.97283864299612,175.00449902723736","131.0331195282101,85.33817941391051","154.94991792315176,177.37109375","126.11119892996109,91.72782405155642","153.8517752918288,179.39801191634243","121.47714767752919,130.69912755350194","152.40120379377433,185.35559034533074","155.3327456225681,191.38091257295721","122.48004316634241,168.57473553015564",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_original\0_202.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_original,0
2256,"152.31488630836577,166.40985226167317","155.95849039396887,165.30562986381324","152.91682879377433,164.22221546692606","150.51269151264592,166.50893725680933","130.59920659046693,25.25227041281615","150.3515625,169.33447835603113","155.0360530155642,169.52532222762648","126.26934885700389,66.26310189688716","127.16608402237354,64.57296479815176","130.5954675340467,90.9891780155642","155.09970817120623,177.44219661964982","129.16125060797665,92.09545993433852","153.42686040856032,179.7060280885214","124.47835603112841,130.78951848249028","125.65072501215954,130.9926890807393","154.85951179474708,191.58657587548637","153.82557149805447,189.36110773346303",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_original\1_206.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_original,1
2261,"123.47299063715954,26.2973499817607","155.3215740515564,165.29641901750972","125.4661660992218,23.29060904061284","152.27241913910507,167.77900048638134","129.57133086089493,25.58863539640078","127.9630502188716,42.48286645792802","132.01550340466926,34.927468385214006","127.82070768482491,70.35101532101167","126.49623054474708,69.49132113326849","154.74531857976655,177.8111016536965","132.72671449416342,88.11733949416343","124.9246488934825,105.26130836575875","129.37103295233464,88.705921692607","124.64722914640078,131.502219114786","123.02081560068093,132.7673425340467","124.17663241731518,167.06330556906616","122.86864664396887,166.93321376459144",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_original\2_210.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_original,2
2259,"122.9616214737354,26.25484861381323","153.64819430933852,165.34256444552528","125.08713825389106,25.013804869892997","151.19164944066148,165.43455131322958","129.74940722276264,26.097857642266536","123.84267844114787,39.67356593506809","131.25387585116732,35.70974054596304","129.18427772373542,66.46571011673151","129.6034320282101,65.91058183365759","128.8924489299611,87.67603204036965","128.12118494649806,88.05410232247081","132.30164761673151,87.25199872324903","129.72002675097278,87.03775535019456","127.16018664883269,138.7710359922179","126.17748358463035,138.81885335603113","125.74360104571984,169.0706316877432","125.31085086332685,167.86335724708172",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_original\3_214.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_original,3
2257,"122.2805128283074,29.829852033681906","120.53844692363813,28.058956636065176","124.53904730058366,26.725772130350194","120.95779122081713,29.453075601896888","129.72411539396887,29.64148566695039","125.12414883268482,44.35619072227627","131.5126155155642,44.07964114178016","127.6568579766537,65.41476927285993","130.91281614785993,65.31604146400778","126.95615728356032,83.23703489785993","127.45170385457199,83.66923030155642","132.10929900291828,83.09789184095331","133.60963339007782,81.70107307879377","131.3263010700389,126.32109526994164","125.77597580252919,126.45348218628405","-0.9128353252485105,207.23373662451363","127.11491518725681,152.86682271400778",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_6_original\4_218.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_6_original,4
2258,"127.66415369649806,25.471282602748055","125.18347215466926,24.273137311527236","126.67414731274319,24.237720771522373","126.68993950632296,25.606055827456228","105.09992856274319,166.7018026507782","125.29372112110894,45.615466166099225","1.3072552513983464,127.36771947957199","127.89846789883269,65.13297969357977","125.724031797179,64.0364254012646","127.29997568093385,83.58143087305447","127.17005866974708,61.84607551070039","126.56112445282102,91.49805447470817","1.9812522324142754,163.89161296206225","133.02380228599222,126.13717473249028","134.17631322957197,126.6315433487354","130.59472276264592,166.03480666342412","130.64795111867704,159.96172786964982",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped\0_176.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped,0
2262,"-4.0378009484435795,110.67439050340467","125.73412420963035,24.966513785870625","126.84001094357977,24.729476988083658","125.66742157101167,89.75249270428016","103.5788925705253,167.34133329280155","104.92787876945525,171.33315600680933","1.4614035758526873,127.37718871595331","128.3555751459144,66.87898984678988","124.04591743677042,69.51484982976653","125.91640321011673,35.68384454036965","124.33687986381324,35.62551678015564","128.60540795233464,97.0182089007782","131.52922847762648,96.72894120865759","131.86759788424123,126.52479024805447","133.88332928015564,126.5704188959144","125.84304322714009,159.37386004377433","129.8142935311284,158.4797543774319",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped\1_180.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped,1
2260,"128.5961211089494,25.61590504924611","126.18030307636187,24.187131414153697","129.01714494163426,24.3857554869893","101.78751215953308,167.66460967898834","105.05821376459144,166.32576909046693","106.39767752918289,170.6656736381323","1.2311178125759972,126.70659046692607","128.67240697957197,65.63541919990273","4.678209831742461,153.14688715953307","129.16579523346303,86.99132873297665","0.9848945113007661,155.51796571011673","127.94760761186771,93.3393953672179","1.9311663557119407,163.92020306420233","132.590953307393,124.12024258268482","132.6749604815175,130.80800097276264","129.18680082684824,169.24148832684824","130.86018056906616,157.62838946984436",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped\2_184.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped,2
2264,"129.1476167315175,25.45913256930934","126.8874331225681,24.970836119892997","129.39983584630352,24.90401188594358","123.85129651021401,29.27042421571012","105.43195221303502,165.70016111381324","105.03406189202335,171.99603295233464","1.577420483303441,127.12669473492218","123.26871808122569,68.03883450875486","125.84455556906615,67.20209903939688","127.18133663667315,56.45991913910506","126.08031371595331,55.05538287329767","129.97578732976655,88.94517570525292","129.76597458657588,89.59846181906615","132.56895975194553,127.97688168774319","133.99962001459144,127.08250243190662","129.18844236381324,166.58380958171207","129.4902115758755,166.66973188229574",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped\3_188.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped,3
2269,"129.33567910992218,26.37575997081712","127.04924610894942,25.047897160749027","129.69797239785993,24.837797528574903","123.3209204766537,27.173193549367706","104.85492157101167,166.1654912451362","105.80762858706225,170.97311223249028","1.835669610286965,127.33846060311284","123.4954325753891,65.3369938594358","126.12093415612841,64.16594722762646","128.67100863326849,85.52384788424125","126.24239269212062,63.636844145184824","130.10376641536965,87.2655186040856","129.9769576848249,88.17457289640078","133.1505806177043,126.05958171206225","133.7610651750973,125.39481243920234","130.14848309824902,167.16843993190662","130.81061527237355,160.37828307392996",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped\4_192.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_flipped,4
2263,"152.8850012159533,166.06291038424123","153.76152115758754,166.7728295233463","152.94493251459144,164.4701787451362","151.70580009727627,167.2559885700389","126.22857642266537,25.499859405398833","150.93629924610894,169.33470634727627","155.03635700389106,169.7158469114786","153.60473917801556,172.9627310311284","156.80132842898834,174.6662512159533","154.4701787451362,176.9543865515564","154.49002918287937,176.6358219844358","127.63971303501945,91.76288910505836","153.17078064202335,178.94163424124514","121.9336469479572,130.42985469357976","123.42798516536965,130.46622689688715","155.32414275291828,190.17755958171207","123.74330465710116,168.90257174124514",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_original\0_176.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_original,0
2266,"124.84750425583658,23.29950069917315","121.77310311284047,22.21579941330253","126.74065995865759,22.94224031797179","151.8406645184825,167.1850984922179","130.02152237354085,23.271792163180933","127.81403514105058,36.51924626094358","130.9945130107004,31.72490576361868","129.80208839980546,62.24713111016537","131.37755350194553,61.21404198078794","128.64149136673151,80.95958475194553","128.88314688715954,81.73422300583658","127.70991913910505,92.15092260457199","128.86875303988327,87.06965892509727","121.02708535992218,131.76565539883268","124.10593993190662,131.0524987840467","124.22960238326849,168.04248236867704","122.04771096789884,167.3444035749027",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_original\1_180.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_original,1
2265,"124.022859922179,25.975223051434824","121.09698747568093,22.30600414944066","126.48428380350195,23.13804109922179","151.6619801799611,167.11451240272373","127.53872811284047,25.08517942910992","126.22855362354086,36.18941132660506","131.39095938715954,33.312085815904666","125.76737293287938,64.11831985651752","131.18985590953307,61.35207548030156","128.77127918287937,85.12673273346303","127.77608219844358,83.62457441634241","127.4204234557393,91.19026629377431","129.6125668774319,86.79541585603113","120.06609466196498,130.37734071011673","124.91896431177042,131.12841986867704","154.5641111381323,190.19804839494165","123.55046966196498,169.34416038424123",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_original\2_184.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_original,2
2267,"125.35262645914398,23.74747689688716","154.1617369892996,166.31125364785993","127.2134454036965,23.137102535262645","151.97619771400778,166.71046631809338","126.72495136186771,26.018619285019454","123.02430386673151,38.8858485834144","131.5963946984436,34.35202988205253","125.68718841196498,64.80442910992218","128.32006930933852,62.21249924002918","129.92135821984436,87.4323549975681","154.71034472276264,176.6303349951362","127.70446254863813,90.2781341196498","153.41150899805447,178.9429413910506","120.42832715223736,130.9296875","122.95955435311284,131.43636004377433","155.35939019941634,190.3624604815175","156.0484861381323,189.5252614299611",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_original\3_188.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_original,3
2268,"124.67497568093385,24.490196376459146","154.40480605544747,166.42242217898834","126.79610742947472,23.13319248540856","152.24797847762648,166.69534289883268","126.6539016901751,25.826154775656615","124.66000425583658,40.749038636916346","130.53413788910507,33.71636749148833","126.6011673151751,67.08447835603113","126.50823808365759,64.83057210603113","128.74281067607004,87.67664761673151","154.86233888618676,176.52439506322958","128.06131444552528,89.76027480544747","128.8079401750973,86.01228112840467","121.52179596303502,127.85207928015565","152.13010700389106,184.2942303015564","155.4937682392996,190.21593810797665","153.8463946984436,187.54188959143968",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_7_original\4_192.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_7_original,4
2272,"129.33567910992218,26.37575997081712","127.04924610894942,25.047897160749027","129.69797239785993,24.837797528574903","123.3209204766537,27.173193549367706","104.85492157101167,166.1654912451362","105.80762858706225,170.97311223249028","1.835669610286965,127.33846060311284","123.4954325753891,65.3369938594358","126.12093415612841,64.16594722762646","128.67100863326849,85.52384788424125","126.24239269212062,63.636844145184824","130.10376641536965,87.2655186040856","129.9769576848249,88.17457289640078","133.1505806177043,126.05958171206225","133.7610651750973,125.39481243920234","130.14848309824902,167.16843993190662","130.81061527237355,160.37828307392996",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped\0_192.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped,0
2270,"131.32742582684824,25.596546692607003","128.4067515807393,24.557607687864785","132.7546662208171,24.489383207684824","101.93857915856032,167.39979024805447","104.96618129863813,165.8928745136187","105.70822440418289,170.41805994649806","1.7724889614238812,127.65039822470817","130.03947288424123,69.08646947957199","2.722156331696863,147.55166281614785","127.48024075875486,88.6841485286965","1.1698636897343142,155.33789822470817","128.3494801799611,92.8137919503891","2.3258776237992462,163.2680569066148","133.14225133754863,125.65473765807393","134.18977991245137,125.25203672178988","126.57975133754864,159.51098917801556","130.8316360651751,160.01395306420233",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped\1_196.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped,1
2273,"-3.6419114880988572,110.43207380836576","252.06204401750972,180.93392813715954","-4.186695855879134,108.38989542801556","-5.158806351836089,110.19924914883269","106.46050431663424,166.6783651507782","252.29485347762648,183.12547118190662","1.7886502158317121,126.90880350194553","130.3783590710117,69.68435372081713","2.6368253834052773,147.36176130836577","124.28770975194553,96.01239512402724","0.3642250981312318,154.6025656614786","129.73831164883268,94.38117096303502","1.8732793785718629,162.9539457684825","133.60168409533074,125.95026750972762","133.63629316634243,126.22304383511673","130.08180325875486,166.74173151750972","129.09175887645915,166.32165004863813",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped\2_200.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped,2
2271,"-3.534002756794139,110.30923212548639","-5.133367278696499,107.74032557149806","-4.2275048638132295,108.26937925583658","-5.1557835679109925,110.27399987840467","105.47506535749028,167.35609192607004","-2.8879513276690174,126.24721090710116","1.3508974067895794,127.10053653939688","130.94005350194553,66.95533651507782","2.4739831115485167,147.45672726167317","127.25396704766537,86.55511308365759","0.8253107924405703,155.5227231274319","-2.578367240697957,163.23116792315176","1.5753800804049125,163.0498844844358","133.72990637159532,123.7232642266537","132.8747112110895,125.18822957198444","128.52890928988327,165.75424063715954","130.47040673638134,158.88953064202335",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped\3_204.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped,3
2282,"131.12709751945525,26.691425249270427","130.10901021400778,26.138671875","-4.3394556899015075,108.86504438229572","125.64003222276264,31.134362840466927","105.49291707198444,166.6067910992218","252.28620500972764,183.86835785505838","1.4610374836606275,127.19123145671206","123.49110834143968,71.1744892996109","125.48014196254864,69.5721060311284","128.2375212791829,56.04267616123541","126.87335846303502,54.75921844601167","128.3801222033074,87.51476623297665","1.560669657785141,162.93043227140078","134.00227991245137,126.23786326605058","133.7057089007782,125.75953003404669","126.73473978599222,165.40386369163426","127.87682392996109,165.39731274319067",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped\4_208.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_flipped,4
2274,"124.67497568093385,24.490196376459146","154.40480605544747,166.42242217898834","126.79610742947472,23.13319248540856","152.24797847762648,166.69534289883268","126.6539016901751,25.826154775656615","124.66000425583658,40.749038636916346","130.53413788910507,33.71636749148833","126.6011673151751,67.08447835603113","126.50823808365759,64.83057210603113","128.74281067607004,87.67664761673151","154.86233888618676,176.52439506322958","128.06131444552528,89.76027480544747","128.8079401750973,86.01228112840467","121.52179596303502,127.85207928015565","152.13010700389106,184.2942303015564","155.4937682392996,190.21593810797665","153.8463946984436,187.54188959143968",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_original\0_192.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_original,0
2275,"153.21715406128405,166.17304535505838","156.64568640564204,164.6988235651751","153.3145823200389,164.34619710603113","151.90620440175098,166.3741032344358","153.40278453307394,165.91418409533074","150.84349160992218,169.41728477626458","153.27991245136187,172.11622993677042","126.34393999270428,63.86305325875487","157.40241974708172,174.87196011673151","130.04222397859922,85.8745516172179","154.60606152723736,177.3645428015564","125.99117673881324,90.69336697470817","153.50642935311285,179.30524987840468","120.56485590953308,130.22410019455253","151.88481882295721,184.64048820525292","155.02819491731518,190.39910627431908","123.75734131809338,169.32893056906616",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_original\1_196.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_original,1
2277,"153.23887402723736,166.51091318093384","156.77886369163426,164.99819126945525","153.4649501459144,164.53603781614785","152.04002006322958,166.7642570525292","153.35543835116732,166.1613722033074","150.53313472762648,169.1516901750973","153.7046601410506,172.5934308122568","126.0949659533074,65.79883572470817","157.56695342898834,174.70288180933852","130.93128343871595,86.48445099708171","154.94851957684824,176.99583535992218","126.43600285749028,91.82408955496109","153.6042527966926,179.08976775291828","121.410999817607,130.49299306906616","152.0099556177043,184.90708596789884","155.55100924124514,191.0148650291829","122.74280307636187,168.5531827577821",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_original\2_200.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_original,2
2276,"152.49553137159532,166.69614846789884","156.14170415856032,165.3784046692607","153.11923942120623,164.610484557393","150.92064384727627,166.75027358949416","153.3222124270428,166.4020549610895","150.17182940175098,169.47002675097278","153.61589554961088,172.11154851653697","126.35429839494164,65.5026674975681","158.12290248054475,174.8247203307393","130.0995865758755,89.01465223735408","155.03501945525292,177.23191269455253","127.95981274319067,92.43097185068093","153.4792527966926,179.4097610651751","122.07710663910505,130.3365454766537","124.97915400048639,130.5916676799611","154.9482915856031,191.4319826118677","153.58838460603113,189.27517023346303",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_original\3_204.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_original,3
2278,"123.83534472276264,25.26997203307393","157.42942910992218,164.99312986381324","125.21460055933852,23.768902374148833","151.52179596303503,167.61670111867704","129.29651021400778,24.984350300948442","127.0208763983463,39.41459827942607","130.33494953793775,39.576149075875485","126.87063776750973,70.98355423151752","126.20371017752919,70.23112232490273","129.1508694066148,77.3484238205253","128.81652784533074,71.87156493190662","130.4472428258755,89.72017874513618","129.196954036965,89.64034381079766","122.6906158803502,132.00671814202335","121.91976988083658,132.56345756322958","128.35483037451363,164.32026690175098","127.97449537937743,164.30312196011673",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_8_original\4_208.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_8_original,4
2279,"128.89293531128405,44.118483250243195","127.30686861624514,39.61879103842413","128.463688594358,39.59296343020428","123.40396248784047,47.62240089980545","-3.0236393672482977,110.12778909289884","-3.168390771294382,126.0540567242218","1.7210948662071377,126.77608219844358","128.02629499027236,81.06954492947472","122.56225680933852,78.82608067850195","128.13329888132296,104.58388557879377","126.43799398103113,102.60208687986382","119.67565965466926,101.8208672786965","123.18362414883269,100.82614147616732","117.47048273346304,142.86519637645915","126.55557666585604,140.74734010214007","108.57745622568093,174.3552863570039","127.45990393968872,171.8149015077821",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped\0_99.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped,0
2281,"128.513405885214,59.58462275048638","126.51366427529183,56.77578960967899","128.85429839494162,56.307411995379375","121.71222185068093,58.9655049246109","132.27270792801556,58.17147221546693","124.53775535019456,72.18078185797665","125.47624331225681,77.0754575024319","119.50597337062257,86.63799550097276","123.66120500972762,87.23434460116732","124.61046935797665,67.75454462548639","121.64463004620623,87.03368950632296","116.31304717898833,104.25956803258755","121.29685980058366,105.3743692242218","116.12914184095331,139.33397677529183","130.24832806420233,139.09426678015564","115.26659016293775,172.03280034046693","130.74370744163426,172.57231882295721",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped\1_103.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped,1
2280,"127.1156827577821,70.08550431663424","125.23789366488327,68.91165339250973","124.9615454766537,69.44321498054475","119.45962275048639,72.9452061040856","122.47681329036965,73.43518208900778","119.58336879863813,83.5444734922179","119.34097610651752,84.1392798516537","117.20743403453308,102.7612171692607","112.74334265564202,100.7708232003891","114.50606456712062,123.3503997446498","115.0975498540856,106.02142357733463","124.15916068822958,121.27907648346304","117.88885426799611,120.17466409289884","123.47958718385215,148.45757842898834","124.69114785992218,154.20876398346303","125.14037420963035,167.7897160749027","125.87968142023347,167.60402480544747",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped\2_107.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped,2
2283,"113.27773893482491,153.42483888618676","121.44034229085604,76.49684612110894","104.6125668774319,158.99059156128405","118.70877158317121,77.41228416828794","102.14472884241245,160.68740880350194","116.70340618920234,88.64928866731518","100.1531645184825,172.15898589494162","109.79287755350195,106.16065023103113","100.92402571741245,182.2055569066148","108.83293561527238,133.39168895914398","111.54540825632296,132.3265442607004","118.5633207684825,123.74976440904669","125.06614026021401,123.22429018725681","121.14751033560312,147.33300401264592","126.26448504377431,154.19578368190662","123.30406432392996,167.69546449416342","125.5503860651751,167.45417375972764",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped\3_111.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped,3
2284,"119.99461940661479,75.98444339737354","118.99109314202335,75.10709508754864","119.71513253891051,74.17809916099222","114.90805113083658,75.2900124635214","118.86168531128405,77.90150778210116","114.32611107733463,86.98159350680935","117.03683578550584,85.25388345087549","108.94609526994164,108.57784381079766","110.93489330009727,106.85025535019456","110.08602869649806,133.45855119163426","109.7394440053502,132.2464889348249","118.29314354328794,124.9994984192607","123.52532222762646,123.55165521643968","123.47103751215954,146.70209143968873","121.78243555447472,154.46203185797665","127.6213065418288,167.72578732976655","124.75341226896887,172.68403453307394",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped\4_115.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_flipped,4
2300,"121.20806481031128,44.189893908073934","120.90857551070039,43.77996564931907","123.70929596303502,41.99694111746109","124.78907769941634,40.8949530338035","129.2592412451362,42.809270124027236","127.89611198929961,61.47614831590467","130.5718932392996,59.27472185068093","131.83748784046693,82.83213004620623","131.5922452577821,80.82969053988327","131.85230727140078,105.9010517996109","134.3723097033074,106.21925918044747","133.14328489785993,102.06614026021401","134.68297057392996,101.16070342898833","128.68281857976655,139.30453550583658","130.01819370136187,139.09870500972764","139.7674489299611,176.87691512645915","143.1924094114786,176.935280885214",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_original\0_99.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_original,0
2294,"122.79044564688716,58.65868570646887","122.41592442850195,55.43648163910506","124.85379681420234,55.071729845573934","126.48035475437743,57.78058502553502","128.49677772373542,55.737437682392994","131.00034958657588,68.7968218020428","131.72932879377433,64.93693002188716","135.67135821984436,90.85899501459144","131.0088460603113,89.53374270428016","138.5241974708171,107.26957684824903","134.27091439688715,111.72731487110894","134.630593385214,107.90834751945525","134.3207380836576,107.44481851896887","128.9789640077821,142.72432818579767","129.46160627431908,142.48825085116732","126.8367278696498,172.8384758025292","128.9576392266537,172.4660597033074",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_original\1_103.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_original,1
2295,"126.77430386673151,72.95494892996109","129.4438381566148,72.82860378161479","127.60785505836576,71.41719357976653","130.6698990758755,71.80191360651752","131.0512828307393,73.28619741001945","132.6801130836576,84.89705435311284","134.25086636673151,86.1048379742218","141.57111806906616,104.98802285992218","141.88627796692606,104.85682149805447","141.78524744649806,126.135609192607","139.81494710603113,88.73430660262646","133.79556785019454,123.48474738570039","133.65755714980546,122.22241305933852","131.6429961089494,148.284001094358","132.26509302042803,148.59542193579767","132.81040248054475,167.06401994163426","131.80207320038912,167.20496412937743",StepUps,..\Python\dataset\StepUps\Pain-Free Bench Step Ups No More Knee Pain.mp4_9_original\2_107.jpg,datasetStepUpsPain-Free Bench Step Ups No More Knee Pain.mp4_9_original,2
