,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1439,"105.81449872324903,109.85421479815176","102.96906918774319,107.37743190661479","107.12926343628405,104.98171510214009","106.9156736381323,104.4760609192607","115.1791631201362,99.7696908438716","119.02326270671206,114.809703307393","133.72750486381324,111.69312378404669","116.61644272859922,142.59447957198444","162.4495075389105,117.44408134727627","190.7228690418288,120.19782800340467","189.1338460603113,120.14687955982491","142.8779030885214,140.5062773589494","151.11281006809338,128.1616913910506","128.26682575389106,176.09920659046693","146.36434520914398,176.84054292315176","113.83273042315176,194.68455131322958","146.7515047422179,222.73124392023345",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\1_37.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,1
1441,"104.95738083657588,102.66056663424125","102.73078033803502,98.02531462791829","106.51373267266537,97.54325753891051","117.12186892023347,89.98198869163424","112.95085268725681,91.41115941147861","118.61167011186771,108.54229997568093","129.2631930933852,105.02751094357977","122.9229313594358,128.24484739785993","160.01174914883268,119.36083414396887","114.25038758511673,146.9134089250973","183.64146096789884,126.20358098249028","140.55015807392996,136.05494589007782","151.16644880836577,133.2205435311284","143.94589007782102,176.69547969357976","146.20955435311285,176.53573382782102","113.45145306420234,189.11203489785993","197.3666403210117,125.55474829766537",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\2_40.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,2
1443,"107.66818914153697,95.28670659046692","104.11057575389106,90.56989451605058","109.83886338764592,91.0176845209144","111.01242552285993,88.77844570768482","112.95540491245136,86.85590193336576","127.69703003404669,101.92267296935798","131.41389530642024,102.58342199659533","126.4619938594358,129.54578064202335","167.8236715710117,125.16877431906615","114.74576696254864,149.16772555933852","187.59616670719845,134.0148042315175","146.51223553015564,131.4243069066148","148.7588460603113,130.32409715466926","145.3964615758755,177.6352900048638","146.7884089250973,177.39588399805447","148.02044321498056,223.74835846303503","146.79356152723736,224.0526051799611",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\3_43.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,3
1442,"103.06875455982491,85.31028088521401","101.75379225437743,79.96588491001945","107.45221303501945,79.7436390442607","114.72721607490273,76.0230423151751","114.22486016536965,77.28820373297665","116.57668105544747,99.14401446984436","133.06120804961088,99.25053197957199","120.94456772859922,128.63114056420233","170.06719661964982,127.66217777237354","113.23414700875486,149.60042254377433","189.02249513618676,143.67243737840468","146.64779912451363,132.1671783803502","151.9603903210117,129.85654790856032","146.92245257782102,170.7932879377432","145.42328854571986,175.5956499270428","147.74227869649806,224.3924489299611","147.01066999027236,224.79413910505838",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\4_46.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,4
1450,"106.70490333171206,81.85737627675097","106.53419868677042,76.14079979328794","108.70156705982491,77.21267783317121","113.4799443701362,75.02624939202335","115.79840254134241,72.2245029790856","117.98576574659533,94.4708627188716","128.54983888618676,90.21149987840467","126.66494406614787,123.64817151021401","170.98629012645915,133.39725194552528","119.13890746595331,143.8273346303502","188.2843962791829,151.32023650291828","147.76719053988327,129.2913880107004","154.25098796206225,122.68947592412451","144.26489542801556,181.20116427529183","144.66760396400778,181.20669686284046","146.69496291342412,224.75545659046693","146.0832928015564,224.89269212062257",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\5_49.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,5
1444,"108.09930538667315,73.87717351653697","107.23150231031128,67.88388405885215","110.27760214007782,68.21098309824903","112.76364907587549,68.74220269941634","117.65017783317121,65.7859770184825","121.07540430447472,88.06272039153697","131.45639287451363,85.09460876702335","132.3854571984436,122.84148528696498","167.80822896400778,136.01083718385215","127.77208475194553,159.89979024805447","190.66647920719845,163.09210846303503","149.0763314688716,128.18719601167317","155.19935554474708,124.22638770671206","144.3099616974708,180.4761673151751","144.28549063715954,181.77406067607004","147.2908560311284,224.70447774805447","146.47020914396887,224.45326179474708",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\6_52.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,6
1445,"110.54768816877431,64.98103872811284","109.32381596546693,60.527697136429964","112.5712624635214,61.59075951483463","115.65548242947472,60.603485226167315","122.9908955496109,59.58238083657588","120.53050522859922,82.18275778210116","129.7845482733463,77.5046738205253","121.32797300583658,113.55451270671206","142.52991245136187,113.05401872568093","120.11192850194553,145.5456590466926","187.47212427042803,171.43915673638134","143.7924671692607,124.96136308365759","148.30828976167317,119.55205800097276","143.7597428258755,176.75284229085602","166.94546449416342,153.21733645428014","146.41093142023345,224.05227079280155","146.59566512645915,223.97612171692606",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\7_55.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,7
1446,"111.87085815904669,58.68979131201362","109.08817181420234,54.27332350437743","113.70955435311284,55.21257143725681","115.60717868433852,56.774619254620625","125.37807028210116,55.32467093263619","121.18534928258755,77.77016962548639","131.92140381809338,74.53378070282102","119.5992673881323,107.36827425826849","139.07122446498056,105.14911387402724","118.9483219844358,131.72978477626458","145.1337092655642,112.80823656371595","143.0247598492218,123.80032526750973","150.52994285019454,119.79473948200389","141.3989390807393,172.38662755350194","163.34872020914398,158.94769880836577","147.267266536965,226.77231274319067","146.7604571984436,226.06815418287937",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\8_58.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,8
1449,"112.01878647859922,54.260920780642024","112.37556237840467,48.91256155763619","117.19285019455253,50.18237019698444","118.27375668774319,49.78255714980545","126.18383694066148,50.26651416585603","121.8360438959144,74.4831058487354","131.67489968385215,71.54201118677042","123.4367856274319,108.73536296206225","143.13319248540856,108.33893178501945","124.69205222519456,147.33540552042803","130.829766536965,75.97742886673151","142.64869589007782,123.88836788667315","152.23106152723736,119.61243008268482","142.93403453307394,175.50632295719845","160.07046449416342,160.2900960603113","145.4093962791829,225.52016962548637","146.6487566877432,225.28590102140078",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original\9_61.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_2_original,9
1452,"124.88835268725681,35.78673698929961","120.79012645914398,32.17511627553502","125.97558973735408,32.34603371230545","112.97776325389106,33.49420142266537","123.28629620622569,33.514602839250976","108.34228325632296,58.74484739785992","120.51215953307393,57.48584934338521","105.30996169747083,90.87670233463035","120.83966895671206,91.59552073200389","103.21800522859922,124.95730483949417","120.71180386673151,128.22063472762648","106.79763497081713,115.29271795963035","118.38240971546693,116.23081073686771","104.0216971668288,177.4404030885214","110.8315828672179,174.5484557392996","97.73674610894942,227.2326118677043","105.46650808608949,227.29974768968873",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\0_98.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,0
1451,"124.50701453064202,35.9130593385214","120.52906888375486,31.826542360773345","125.61239968385215,32.46756444552529","112.50206712062257,33.670020671206224","123.32935615272373,33.74584295963035","107.6685767266537,58.244904395671206","120.85598553015565,57.08192485408561","103.65293652723736,89.65664518482491","120.7902252553502,90.1098765807393","103.25376185554475,122.20762402723736","120.739124817607,126.7194871716926","106.63887706712062,113.90538363326849","118.7316847033074,115.2383876459144","104.15083140807393,177.7320038910506","112.0461606274319,174.75141354571986","98.34457836819067,226.69418774319067","108.8392129742218,227.73317424610894",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\1_101.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,1
1448,"124.92249057636187,36.154152480544745","121.00414944066148,32.00853447227627","126.16364451605058,32.32906736381323","112.97401659776264,33.71847261065175","123.29746777723736,33.771567971789885","107.5262113934825,58.27931587427043","120.57433274562257,57.07670765442607","104.25896765564202,89.87488600437743","120.50940843871595,90.80949811527238","106.36041616001945,124.34773984678988","120.18590406128405,126.83268482490273","107.38828428988327,114.57203763375486","118.3521932757782,115.54138801070039","104.67446650048639,175.90229815175098","111.48529456468872,173.272282344358","98.51726653696498,225.76536660992218","106.96678927529183,226.44046388618676",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\2_104.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,2
1453,"124.8951620257782,35.420187864785994","121.51880927772373,32.554554505107006","126.59542193579767,31.71115979146401","113.01965284533074,33.10870622568093","122.71504894212062,33.45762402723735","108.06433152966926,57.95401416585603","120.35685189688716,56.96512873905642","105.85851623297665,90.973499817607","120.42004347033074,90.75949963521401","107.4840330131323,123.81493950632296","118.07143725680935,125.64211454280156","108.59460876702335,115.61420081468872","118.17621443336576,116.35483037451363","108.19333657587549,173.56324477140078","110.36581955252919,173.2473097033074","98.8291813594358,226.47723127431908","106.74066755836576,226.89159776264592",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\3_107.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,3
1459,"125.22296023832685,35.54065843871595","121.38714433365759,32.894607247081716","125.80768178501945,31.11876063959144","116.40799793287938,33.441261855544745","121.6394622446498,34.03503465466926","108.654296875,58.28978067242218","120.34716226896887,57.00421023832685","106.87196011673151,92.08020732003891","120.35619832198444,91.82763101896887","106.99189871108949,124.05916372811284","118.09123449659533,125.03685858463035","109.51592138861868,117.38992582684826","117.74071315661479,120.92732399075875","105.04258116488327,178.31391354571986","109.41777115758755,175.24054596303503","98.02185676070039,226.3783590710117","108.0357110286965,227.13755471789884",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\4_110.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,4
1456,"125.36431481031128,36.51214433365759","123.14567880593385,33.601680295476655","127.47345421935798,32.486316725437746","116.99235469357977,33.58372978477627","124.44475012159533,34.50858767023346","109.98391901750973,57.14195114907588","120.65156098005836,55.8051624817607","107.73595573929961,88.93464250972762","121.10799945282102,89.25526659776264","106.25627735894942,121.9049580496109","119.94898315904669,127.60144090466926","109.5359238205253,113.18417132782102","120.76595178745136,114.82214402966926","104.37644394455253,174.56534229085602","111.61859344601167,172.2705344114786","94.02426586819067,225.1350620136187","107.5007143725681,226.7975893725681",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\5_113.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,5
1454,"127.0754575024319,36.59925218871595","123.34289883268482,31.774877644698446","128.76819370136187,31.96372279304475","118.33542071984436,35.22470437135214","123.23742248297665,34.598803805933855","110.57905216439688,58.15389409046693","121.65253374270428,56.18370774562257","109.19996352140078,87.68324416342412","122.17980909533074,88.82064688715954","105.95076909046693,119.45561010457199","122.79527146157588,129.4338825389105","109.15570282101167,110.18810037694553","118.4993388253891,110.76549580496109","104.12398923881324,173.50854207198444","111.91179778696498,170.84621230544747","93.68392053745136,225.71700206712063","106.92766597762646,227.37945342898834",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\6_116.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,6
1457,"129.93345695525292,35.275318427772376","127.10949659533074,30.11436800826848","127.53029243677042,31.661583095209146","117.80597185068093,34.61598294625487","120.69059308122569,34.62035277845331","111.58355119163424,57.84353340831712","122.58811101653697,55.552745774562254","109.8399501459144,87.51474343385215","124.28165278453308,84.62689232733463","108.38065418287938,117.8960359922179","124.05607824659533,130.15764834630352","109.97171388618678,112.40713156614787","118.12739390807393,112.0740591561284","101.25382265321012,172.80219479571986","113.35008815661479,171.2118342655642","90.12812348005836,223.76450024319067","106.92556845817121,225.3889074659533",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\7_119.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,7
1455,"131.14942546206225,39.74058016172179","128.11466439688715,35.4117939871109","131.25933244163426,36.18628024683852","120.2995424975681,36.40519744041829","128.92740758754863,37.526234192607006","115.3249027237354,57.82431374635214","126.55713460603113,56.00507280520428","111.0757766901751,89.069202942607","125.3314764713035,85.91243616245136","112.72156189202335,119.09737506079767","126.18957472033074,121.2662861746109","109.87205891293775,111.89858189445525","121.35252766293775,106.96172026994164","99.29339433365759,172.54419990272373","110.36109253404669,171.99419382295721","90.96773163910505,224.330876094358","102.26492582684826,224.16546084630352",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\8_122.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,8
1460,"137.7251945525292,39.620793561527236","134.0668318336576,35.36355863934825","131.72435858463035,33.8174094114786","122.77322470817121,36.0967328854572","129.64076179474708,36.45020291220817","118.13133815661479,59.39348629012646","126.53424428501945,57.048683730544745","110.03739816391051,91.42927711575875","125.99705891293775,91.04510426799611","120.02922847762646,126.3262782709144","129.87635274805447,129.91193458171207","108.69046388618678,114.85941299854086","119.37598036235408,116.13021339980546","97.19879316634241,167.24603295233464","113.98331104085604,168.94999392023345","100.56376155155642,224.8384454036965","103.05102444066148,225.4633694066148",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped\9_125.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_flipped,9
1458,"130.1787603356031,36.04837214250973","130.91242096303503,30.44124855605545","134.81652784533074,32.80156022008755","131.31424793287937,33.05111183730545","141.62694552529183,34.33410597033074","133.391734557393,57.872773285505836","147.346501094358,58.735731547908564","134.78055082684824,89.96271583171206","150.99464980544747,88.74021917558366","134.06309277723736,127.40175857247083","152.74404182879377,120.11072774805447","137.36303805933852,114.64863509241245","146.98230787937743,114.10614512402724","146.0668014348249,176.47665369649806","147.04839494163426,177.67743798638134","148.5650079036965,228.74566816634243","156.24604815175098,228.59674428501947",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\0_98.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,0
1461,"130.54448869163426,35.53856851896887","131.3187773589494,30.299728690418288","135.06637585116732,32.3500843567607","131.37828307392996,32.895496412937746","141.99393543287937,34.02651538180934","133.2409715466926,57.51024440661479","147.6482551070039,57.92200419503891","134.5437287208171,89.0208004012646","150.35087852626458,85.70278301313229","133.02474464980546,127.93526568579767","152.15780034046693,118.86727109678988","136.73396461575877,115.35645671206225","147.56207441634243,114.80969570768482","145.80836575875486,175.82566269455253","147.6565387889105,177.1247872081712","148.96084630350194,229.4553137159533","153.99203550583658,228.4439445525292",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\1_101.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,1
1463,"130.58657587548637,35.4947752006323","131.5291676799611,30.12103865211576","135.0806025048638,32.34908499513619","131.9556025048638,32.6669921875","141.68392813715954,33.904555265077825","133.1482247081712,57.916942789396884","147.4438837548638,58.1899813047179","134.6977900048638,89.5266825753891","150.83315600680933,85.49057636186771","133.47258025291828,127.93376094357977","141.96469175583658,128.67980909533074","136.9615454766537,117.00180873054475","146.64725194552528,116.13142935311284","146.04167679961088,176.19879316634243","147.49156432392996,177.16676799610894","149.09513314688715,229.54591743677042","154.12177772373542,228.5690965466926",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\2_104.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,2
1462,"129.9968537208171,35.768201301070036","130.9912603356031,29.998320464494164","134.57847458657588,32.60981958292802","132.01767692120623,32.96819142144942","142.08169686284046,34.791988387645915","133.87803988326849,57.08176146035992","147.58323200389106,58.34415658438716","135.17666281614785,88.2861062135214","149.46163667315176,87.32397555933852","134.41536964980546,127.2708232003891","144.24969601167317,127.67877553501945","136.85148650291828,115.73834964737354","145.44820038910507,115.08577030642023","147.38253891050584,177.1396978356031","147.42924671692606,179.28590102140078","150.26954644941634,229.4818366974708","154.12887585116732,228.93474890564204",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\3_107.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,3
1469,"128.7570981274319,35.1894265260214","130.1187986381323,28.958480894333658","132.96066391050584,32.025489421206224","132.1616913910506,32.09362080496109","139.8850012159533,33.90587761429961","134.28280034046693,57.1377751094358","145.82745622568095,58.85375881566148","136.6305173881323,88.74317546206225","145.6001337548638,85.54198838764592","136.57631626945525,128.23040795233464","144.61243008268482,128.39279851653697","139.32613387645915,117.60040734435798","144.51944005350194,116.5763314688716","147.06441512645915,174.19912755350194","148.94417254377433,173.86635153210116","149.557484192607,229.0740059581712","154.06815418287937,228.44091986867704",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\4_110.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,4
1464,"127.16948869163424,37.23790506444553","128.12946862840468,30.568682362597276","131.6575115515564,34.17373312864786","133.00790369649806,35.97777465345331","139.79894212062257,35.37670993433852","134.65561162451363,55.95981274319066","145.90716196498056,58.61300006079767","135.85539275291828,88.91954188959144","143.39995744163426,91.71799762889106","137.4024501459144,124.21391658560312","141.4896035992218,122.81573747568093","139.90190296692606,117.33188685554475","145.45189384727627,116.16380410992218","145.6504742217899,174.30906493190662","148.87504559824902,176.05491549124514","151.61899623054475,228.21425097276264","157.28266354571986,228.2794868677043",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\5_113.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,5
1468,"125.79835694309338,37.29797315783074","126.73695130107004,31.214193974951364","130.20057149805447,34.255794777480546","132.5328611381323,36.265514804231515","141.57969053988327,35.153020124027236","133.2839402966926,57.06275459022373","145.04485347762648,58.87846166707199","133.54781736381324,90.550203672179","143.3096273103113,92.38709113570039","135.02802772373542,124.64426526021401","144.27284472276264,124.87103295233463","138.63387645914398,113.77233554231518","143.94927954766538,112.34906219601167","145.45575449902725,173.39153696498056","149.4273923881323,173.33289761673151","149.32101167315176,226.9955921692607","160.37612475680933,227.20783681906616",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\6_116.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,6
1466,"125.89100498540856,35.646533773103116","125.77166676799611,31.293080845695524","130.45326179474708,34.29026705374514","128.87803988326849,34.33447075632296","141.05751459143968,35.008618069066145","130.0381657344358,58.21019652845331","143.21119589007782,59.72403559703307","131.44207502431908,86.47470817120623","141.10423759727627,88.56082046449417","131.56348796206225,112.31079766536965","146.90638679474708,114.43505289396887","135.80493069066148,108.73251307149806","143.3880410992218,109.43123784046693","145.98885882782102,175.04847093871595","151.97796084630352,175.02735894941634","146.1379347033074,224.77194795719845","167.3226380107004,221.9407982733463",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\7_119.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,7
1465,"125.25275869406615,37.80204280155642","124.26158955496109,33.634735226167315","129.16000425583658,34.422106791099225","125.63882386916343,36.87912664153696","136.80812256809338,36.39364968385214","130.10869102626458,55.31186162451362","139.92246777723736,57.808057970573934","130.57707624027236,86.6073154790856","140.90042862354085,87.88812469601167","133.83960055933852,117.43382934095331","145.20225863326849,115.47985317363813","135.69730362354085,109.63588278210116","143.08447835603113,110.60793865515565","144.96450936284046,170.33355119163426","155.56937013618676,170.03685858463035","148.91552164396887,221.12039457684824","170.35502796692606,220.66546084630352",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\8_122.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,8
1467,"121.07664305690662,37.22313883146887","122.07241001945525,32.59204386551556","125.56357155885215,33.40232475072957","123.66478447227627,35.53521704766537","133.040704036965,36.918409533073934","127.59297482976653,58.013702273832685","138.90720756322958,60.13613357247082","130.77846850680933,93.67788636916343","142.166813594358,94.50193792558366","126.41117461089495,138.01387706712063","141.9945130107004,119.4350224951362","144.10641111381324,121.07651386186771","144.4177559581712,115.94918075145914","144.34455556906616,174.87211211089493","159.36132052529183,172.32405155642024","146.02714615758754,223.8190509484436","171.91971668287937,220.07520671206225",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original\9_125.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_3_original,9
1478,"125.2337670233463,35.72145929596304","121.63443123784047,32.86699370744164","126.28636460359922,31.987958262402724","113.3143999270428,33.39271871960117","122.82677225194553,33.43525048638132","107.98176830009727,58.280345634727624","120.14453125,57.01693594965953","105.2791372811284,91.20079188959144","120.3215816512646,90.99854085603113","104.82782101167315,123.62413363326849","119.4652921327821,126.73679170719845","107.92341014105058,114.72728447227627","118.53197197227627,115.47277024562257","104.74289427285993,176.01155155642024","111.74916403210116,172.96730605544747","99.32445434095331,226.08429596303503","107.11817546206225,226.59873540856032",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\0_105.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,0
1481,"125.31080526507782,35.27287892144942","121.22905520428016,31.885818184581712","126.23729328793775,31.288593218020427","113.70347458657588,33.31496230544747","123.22464737354086,33.260825784289885","107.91531645184826,58.186755228599225","120.73953520184826,57.203888770671206","103.77147677529183,89.13301769212062","120.87915704036965,91.36262767509727","104.80417831955253,127.0260745987354","119.56044807879377,127.7877401507782","107.70717564445525,115.27042041585604","118.25839007782102,115.68173182149806","108.13484922178988,174.2127614299611","109.86123692850195,173.86753708657588","98.58397677529183,225.95429535505838","107.43499969601167,226.78939688715954",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\1_108.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,1
1480,"125.42860834143968,35.19035369041829","121.53226836089495,32.59330921692607","126.56462791828794,31.11278536904183","116.8402921327821,33.329052164396884","122.18161782587549,33.91922650170233","109.67690600680935,57.15776994163424","120.61025656614787,56.152495744163424","107.46588491001945,90.64348249027238","121.09708627188716,90.91606122324903","104.95134666828794,123.83120288180935","119.14959265564202,127.88997142509727","108.88580678501945,115.52387828307393","117.01337548638132,120.74194430933852","105.10604632782102,175.99481699902725","110.68579006566148,173.31359435797665","99.12855666342412,227.3216804474708","107.00427863570039,227.29499027237355",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\2_111.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,2
1482,"125.97381140564202,35.968886794747085","121.62070616488327,30.597775945403697","128.32254681420233,31.47861252127918","116.59018573686771,34.129833414396884","124.08999574416343,34.5472701848249","109.96354419990273,57.88456803258755","121.4008390077821,56.12127614299611","108.27857490272373,88.40310372081713","121.93447531614787,89.85852383268482","106.92436770428016,116.94009150048639","122.00760730787938,117.83257842898833","110.27656098005836,111.35894941634241","120.42702760214009,112.2847078672179","104.6607110286965,174.68532648346303","110.93830556906615,173.21908438715954","94.7858174246109,225.21849160992218","107.783203125,226.73425340466926",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\3_114.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,3
1484,"127.04477748054475,36.36477839250973","123.42529486867704,31.503013284289885","129.0228295233463,32.250110195768485","118.80100924124514,35.099613174854085","124.92346333900778,34.410954219357976","110.48336423881324,58.43862475680934","122.69158864299611,55.911284806663424","109.30569066147861,89.26776811770428","123.18373814445525,89.63651355787938","106.43960511916343,118.68844236381324","123.79917771157588,129.90441087062257","109.40686557636187,111.42160141050584","118.44524410262646,111.49456620865759","103.30514348249028,171.07038849708172","114.17196619649806,169.93009788424123","92.759765625,225.7889561040856","107.17202699416343,227.65085420719845",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\Single-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped\4_117.jpg,datasetSingleLegDeadliftSingle-Leg Deadlift - Glute Strengthening Exercises for Runners.mp4_4_flipped,4
