,Nose,Right Eye,Left Eye,Right Ear,Left Ear,Right Shoulder,Left Shoulder,Right Elbow,Left Elbow,Right Wrist,Left Wrist,Right Hip,Left Hip,Right Knee,Left Knee,Right Ankle,Left Ankle,exercise,File Path,FolderID,Frame Number
1680,"151.06839737354085,148.8687986381323","150.06295598249028,145.26895367217898","155.97169868677042,145.6842017266537","146.41441208657588,137.16160019455253","157.70659046692606,138.84788424124514","129.73663971303503,136.25328307392996","154.12588156614785,142.12072896400778","106.47847002675097,140.52968446011673","152.89796631809338,165.46558852140078","87.89720634727627,147.47367461089493","149.97127310311285,169.76311709630352","124.24099434581713,152.18020428015564","134.7040217655642,157.09191087062257","132.13465162937743,183.18354815175098","139.29337913424123,182.88816269455253","129.41106821498056,219.8920537451362","140.1804018725681,221.5455526507782",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\6_109.jpg,datasetSingleLegDeadliftOne Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,6
1681,"151.85630471789884,144.80082684824902","151.743874635214,140.81344236381324","156.1554900291829,142.23042315175098","147.6906158803502,133.58342959630352","156.43484010214007,136.55426191634243","126.85079492947472,131.69704523346303","158.54041524805447,143.07909776264592","104.70549610894942,142.60723188229574","148.39848309824902,165.5933548151751","86.23970239542801,151.21499574416342","144.3730240758755,173.05974890564204","122.22057392996109,150.2865241974708","133.0044078307393,156.23759727626458","131.1157587548638,182.04116001945525","137.44202942607004,182.45876398346303","128.72821923638134,217.348765807393","139.7805356274319,218.06166403210116",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\7_112.jpg,datasetSingleLegDeadliftOne Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,7
1688,"152.04994528210116,135.20736563715954","151.34251884727627,133.85896461575877","156.29736138132296,135.5546875","142.65495804961088,124.76237232490273","159.5086332684825,130.17637402723736","126.10400200632296,126.58326240272373","156.77814931906616,139.2962214250973","104.33466074902724,142.36451240272373","147.4076179474708,166.19321498054475","83.46649288667315,154.27737414883268","145.62433122568095,172.58105848735408","122.28558943336576,142.65529243677042","133.0099252188716,154.3079857733463","129.52726775291828,178.51513861867704","137.5576969844358,178.99475620136187","127.03036843385215,218.12506079766538","141.564187135214,214.84914579280155",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\8_115.jpg,datasetSingleLegDeadliftOne Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,8
1685,"149.57160445038912,131.78223796206225","151.4823990758755,124.51211393482491","155.74726410505838,129.7312895184825","143.9567424610895,116.04052924367704","160.26124756809338,122.63898346303502","127.24568336575875,117.20505532587549","158.21092230058366,133.14609678988327","107.75371625729572,139.93946072470817","142.8540704036965,164.78801374027236","97.88259970817121,157.61502918287937","140.9517570525292,172.002219114786","113.74857125486382,139.5098492217899","130.93988630836577,141.51519941634243","128.39817910992218,180.27781493190662","136.1013801070039,178.21701726653697","127.93278818093385,215.5669078307393","140.66182818579767,211.90848431420233",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original\9_118.jpg,datasetSingleLegDeadliftOne Kettlebell Single Leg Deadlift - Downloaded from clipmega.com (online-video-cutter.com).mp4_4_original,9
1699,"100.97546814202335,40.23526416585603","99.75067637402724,35.10301024440662","102.93651203793775,36.00632675705253","105.23850164153697,37.952327030642024","115.34593871595331,39.2598720209144","109.50293348735408,61.12071376459144","128.09063411964982,59.28726516901751","111.75582137645914,94.63639196254864","141.83820221303503,101.67737718871595","120.87686952821012,135.93379134241246","136.9399015077821,138.58383998054475","117.97427498784047,125.75778210116732","134.46207745622567,122.60584873540856","124.76568579766537,177.8158590710117","126.22394060068093,177.6975012159533","131.30151082198444,221.91321133268482","133.3006748540856,225.1280854815175",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\0_3.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,0
1696,"98.67478568822958,41.412059976896884","98.29747537694553,35.69207502431907","100.78600741731518,36.63543439931907","105.10031614785993,38.0493031067607","115.48103872811284,37.31462791828794","106.42407891536965,62.42294655885214","127.47714007782102,60.407424154912455","110.35358402237354,96.122469297179","141.596546692607,101.0281341196498","123.55939171935798,135.20493373054475","136.47265625,137.6896431177043","119.5123267266537,125.53993646643968","133.77831651264592,122.6536660992218","125.1321513253891,177.64451605058366","125.63820069309338,177.68693762159532","131.68494649805447,221.81975012159535","132.82140685797665,224.89197774805447",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\1_6.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,1
1697,"96.7428486746109,41.10049094114786","95.28530064445525,36.98806085846304","98.97093871595331,37.157066968628406","103.0482201483463,39.49355544747082","115.29836454280156,38.13341287694553","107.27070160505836,62.694202942607006","125.54777936527238,59.94183183365759","110.12918743920234,95.42716439688716","141.56684703307394,100.68816877431907","124.5018467290856,135.29643421692606","136.89770792801556,137.1971364299611","118.87453641780156,124.78413788910505","133.82645306420233,121.88308608949417","125.31601866488327,177.7481304717899","126.13422604571984,177.79310554474708","131.4825054717899,222.13367886673151","135.31018968871595,221.1100893725681",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\2_9.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,2
1698,"94.42536326605058,44.50106395914397","93.34354480787938,40.24084615150778","98.1395686405642,39.624080435311285","102.77140077821012,40.070308700145915","109.97362901264592,40.40902389348249","104.59352960846303,63.10274805447471","123.73857003891051,59.9896263983463","109.14321650048639,95.88147495136187","142.16489846789884,97.79507386916343","126.08929657101167,135.9585359922179","139.6675735651751,136.33931177042803","120.53109040612841,123.78653939688716","134.25772130350194,121.46893239299611","126.48810645671206,178.45883998054475","125.7215998905642,178.44988752431908","131.84861381322958,223.55786417801556","134.8670051070039,221.91473127431908",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\3_12.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,3
1701,"93.80587305447472,46.48695130107004","92.16441208657588,42.287185372081716","97.05761338764592,41.62791448808366","102.08121048151752,42.8639158256323","108.07669625486382,42.79348173030156","103.9226425705253,64.5210359922179","123.22634210846304,60.187670993433855","110.9791464007782,98.899547057393","143.7306815418288,99.34582472033074","112.67446650048639,135.28603781614785","140.79375911964982,135.56383754863813","119.55170841439688,124.61282526750973","137.2392084143969,122.69207502431907","127.59197166828794,179.7774501459144","127.61583475194553,179.7845482733463","130.10147130350194,223.53229875972764","133.01656736381324,225.46184946498056",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\4_15.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,4
1702,"87.99203550583658,51.473758207684824","84.70572410019456,47.09315722276265","91.1102717655642,45.689240333171206","87.68099464980546,45.44902875729572","101.1713506201362,45.429562104815176","99.0142798516537,67.11773467898833","119.63760791585604,60.474734770184824","111.66164579280156,109.38652875729572","144.3444035749027,98.5833004012646","111.58294321498055,140.72212427042803","146.7202851410506,134.74607855058366","120.58762463521401,123.79907891536965","134.9984648589494,124.7722519455253","128.44402054961088,178.39418166342412","127.66801434824903,178.29803015564204","133.7180356274319,221.95107307879377","135.06987171692606,224.94427893968873",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\5_18.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,5
1700,"83.82399075875486,55.04153240515564","82.93325936284047,50.039712275048636","87.73947440418289,49.069567728599225","87.04052164396887,48.855202760214006","101.06677103599222,47.29863813229572","98.89663636916343,68.33283681906615","115.74608615029183,62.8932658985895","111.3608797422179,110.54011125972762","144.40678197957197,97.72235986138132","111.58503313472762,142.12784229085602","148.42629803015564,130.17898832684824","121.44503131079767,123.91593962791829","135.02399987840468,124.98607733463035","129.95931116245137,179.02141597762648","128.21099829766538,178.85332563229574","136.54617582684824,220.79132721303503","137.7804596303502,223.80520428015564",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\6_21.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,6
1703,"81.98835724708171,58.882903696498055","79.40097580252919,53.0595969114786","87.05269637645914,52.287010578793776","86.97526294990273,52.53437348005836","97.43503769455253,48.668975711332685","102.39169655885215,71.21276902966926","113.21137068336576,64.12727231274319","111.03577182636187,111.93802437986382","143.04620622568095,94.20402936527238","110.11148011916343,144.46020792801556","151.11556116245137,126.76864968385215","120.34619710603113,125.20700845087549","136.28950328307394,125.4576924246109","134.46105909533074,178.96554292315176","135.48496777723736,178.13688594357976","140.33159046692606,218.82897616731518","149.6035992217899,224.3758207684825",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\7_24.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,7
1706,"79.57372476896887,62.50998221668288","77.339266172179,57.591793075145915","82.03498905642023,55.98870683365759","86.66644880836576,55.759465436527236","93.65252614299611,52.384963217412455","101.19907435554475,71.1613950024319","112.19005350194553,63.96995075389105","109.92127462305447,114.54215558122569","143.08151446984436,95.0305660262646","109.07114846789884,148.00246230544747","149.5611016536965,127.11432241001945","117.96545932636187,123.89789032101167","138.55455070525292,125.43605605544747","131.4081195282101,175.7041281614786","135.07523711089493,173.47744406614785","150.50772130350194,219.7483432636187","143.16815114299612,221.48021035992218",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\8_27.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,8
1709,"73.87879225437743,63.28666479207199","78.31493190661479,60.99247248905642","77.091796875,61.65428927529183","96.28758815661479,63.38626276750973","85.56982611867704,57.64974844965953","98.12028818093385,74.88295689445525","105.94723522616732,67.82135366001945","108.93323656371595,117.98268786478599","140.9310554474708,94.23719449173151","108.3449127553502,149.54369832198444","149.3352839250973,124.68917193579767","119.72810524075875,120.32095087548639","135.84327881809338,116.80663302529183","136.33979815175098,174.177422786965","139.22140989785993,171.1632721303502","134.32458353599222,217.58960055933852","135.9115849951362,222.29024805447472",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped\9_30.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_flipped,9
1704,"153.08172726167317,35.88707593628405","150.60949659533074,32.57933715345331","154.15769394455253,31.947987597276263","138.1335724708171,35.949868525048636","149.05971850680933,36.646461575875485","128.0155186040856,61.488311648832685","148.06427833171207,60.38390305812257","116.579234557393,104.26272191147861","143.17584204766538,97.94627006322958","116.1372203307393,137.1840953307393","136.7292527966926,136.3511673151751","121.45719844357977,123.45541251215954","140.42123662451363,123.74768968871595","129.06474951361866,178.17075024319067","132.03593142023345,179.18379134241246","119.75829888132296,224.9321194066148","121.39155216439688,220.2873449659533",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\0_3.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,0
1705,"155.4241245136187,40.973568214980546","150.763405885214,36.14673136551556","155.00787329766538,35.70123267266537","137.1696862840467,39.28553243555447","151.09378039883268,37.916859192607006","127.73735408560312,62.58619968993191","149.40623480058366,61.60155490029183","116.55126003161479,104.19763801070039","145.10214007782102,98.99495379377431","115.85110651750973,136.68777358949416","136.0698109192607,135.83920537451363","121.48634332441634,123.95683365758755","141.01339068579767,124.2006474951362","129.12702152237355,179.03577942607004","131.37896704766538,179.92531006809338","120.00693853356032,225.40906189202335","121.35117491488327,221.00287268968873",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\1_6.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,1
1707,"157.86049975680933,42.1937545598249","153.42024866245137,37.20058669747082","156.8358311040856,36.71615089980545","140.77133998054475,38.27876489542802","151.72517935311285,38.72406599586576","128.35619832198444,61.129119041828794","150.11619953793775,60.588817789396884","117.45825480301556,102.16325693093385","146.51074598735408,97.04800735651752","114.60283925097276,137.48435980058366","135.0162785749027,136.282937135214","122.0785733827821,122.23206468871595","141.20496412937743,123.10452638618678","130.79445829280155,177.06667983949416","130.28067242217898,180.569157344358","120.1294078307393,226.11989299610894","120.71833961575875,225.12749270428017",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\2_9.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,2
1718,"160.89161296206225,44.51999483219844","154.78839372568095,39.53579462548638","159.1292254377432,40.54858493433852","144.09853781614785,39.02896248784047","155.85902541342412,41.23405581225681","129.51848249027236,59.64113418044747","151.75191512645915,61.095703125","117.38899106274319,99.01745652966926","145.30000607976655,97.21488934824903","111.4692515807393,136.44195342898834","133.27779973249028,136.2682089007782","121.35671510214009,123.52469145184826","138.34735226167317,122.0080252918288","128.7314719114786,179.70008511673151","127.52618859435798,179.77939567120623","119.75023559095331,227.88781310797665","122.77857490272373,226.1951301070039",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\3_12.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,3
1708,"165.08642388132296,44.69548729328794","159.20625607976655,39.8863501641537","162.8111776507782,39.20193944552529","148.39130897373542,40.02741214737354","155.455344114786,40.31563867947471","134.00854207198444,59.94335177529183","150.8038971303502,61.402408347519454","117.33070130107004,99.22736046935798","148.40611320525292,97.30507508511673","111.67888193093385,134.2569157344358","133.62965102140078,137.5727140077821","119.82648346303502,122.72494376215954","135.27994285019454,122.10600832928016","128.28495865758754,178.55845695525292","128.63816269455253,179.13725072957197","117.73663211332685,227.59502675097278","120.65346850680935,226.12694552529183",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\4_15.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,4
1710,"168.00454462548637,47.40868190661479","166.16508086089493,42.18853736016537","169.5928228356031,43.695099708171206","155.67271096789884,42.11199689931907","167.54240637159532,44.25829128161479","135.62311527237355,61.64573580374514","158.77650778210116,66.49696771643968","112.6112749270428,98.73165430447472","145.11062135214007,106.55145762402724","111.60968658803502,134.20227383268482","140.80904973249028,134.89538241731518","123.09376519941634,122.92202699416343","134.13988022859922,124.00168713521401","128.01399866245137,176.48847884241246","129.93192181420233,176.8605909533074","118.07194643725681,223.90597641050584","116.16074142752919,223.18835116731518",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\5_18.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,5
1711,"168.02010882782102,51.40301252431907","166.81642144941634,44.02919427893969","168.92777237354085,45.88599677772373","154.01427225194553,44.32352337670233","168.31985651750972,47.71701726653696","143.26828489785993,63.492164700875485","158.1157131566148,66.92977869649806","110.87626155155642,97.11942181420234","146.12598796206225,105.28176678015565","109.31142844114787,132.33222884241246","139.37904304474708,133.69833718385215","123.06988691634241,123.96816482247083","132.1538180933852,125.96640928988327","128.42758998054475,178.8447835603113","127.23199629134241,178.93787998540856","115.4459432757782,225.01598978599222","115.38028939688716,223.35669990272373",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\6_21.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,6
1714,"173.65126459143968,58.47699188351167","166.22884241245137,54.263877067120625","174.3751063959144,54.402529942850194","155.63147495136187,50.40547482976654","166.25674854085602,54.73931861016537","144.05140442607004,66.67279456468872","153.591485286965,71.25769090466926","111.20475133754864,93.76023680690662","144.89029061284046,108.59583232003891","106.07645306420234,129.1327061040856","141.00085116731518,139.3455739299611","118.68625364785993,122.57277480544747","132.54462548638134,125.7036265807393","121.44758481274319,178.96130228599222","126.72923759727627,178.39115697957197","103.59643269698444,225.40260214007782","109.69107946254864,223.114390807393",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\7_24.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,7
1713,"172.58487354085602,63.162242369892994","169.36153331712063,57.37902784533074","177.47586332684824,60.2495782161965","159.82231882295721,51.55749559216926","167.3392357733463,55.90042482368677","144.18994710603113,67.5825860286965","155.43830556906616,74.05806177042801","111.54512706712062,93.08611229328794","145.4798607733463,113.02586940661479","105.60226167315176,130.30742339494162","142.0285597033074,146.11129012645915","115.30348674610894,124.19648285505836","132.3737840466926,125.9408818701362","120.60397920719845,174.56677103599222","127.07394516050584,174.06892935311285","101.36287846546692,219.8690570282101","108.04009606031128,221.7127310311284",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\8_27.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,8
1712,"176.75025839007782,64.47241305933852","174.30642023346303,61.29133861259728","170.34592351653697,54.40782313959144","165.21812682392996,54.09506474951362","165.97837123054475,56.66270975194553","146.0841439688716,69.87008298881324","157.53435068093384,75.30445950875486","111.64204614542801,92.69845877918289","145.47283864299612,119.30869254620623","107.56509910019456,126.99031797178988","146.3896218385214,143.5082380836576","112.5416236016537,120.06854176799611","132.77947166828793,123.52386308365759","110.36676191634241,172.18888314688715","128.40687317607004,171.95131626945525","80.60290004863813,214.66470087548637","118.93371534533074,218.23802285992218",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original\9_30.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_0_original,9
1715,"-4.113105506748541,125.01373267266537","-5.386882143725681,125.05334995136187","-3.2218815547482977,125.01010761186771","105.00615576361868,94.15907709143968","70.21019272859922,111.30164761673151","76.50020519212062,113.20151386186771","80.30378313472762,110.2846014713035","130.0296692607004,105.32945494892996","201.5876550340467,123.98847884241245","238.5203520184825,127.10767266536965","157.4342473249027,121.17447410019456","125.05084964737354,116.60280885214009","128.49267388132296,116.79757417315176","114.84390199416343,165.18360894941634","139.4144576848249,169.50718932392996","114.08814141536965,198.94841318093384","137.8302377188716,215.71321741245137",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\0_71.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,0
1721,"-3.6398455549306905,125.04227717655642","-5.140773669291099,124.63579918531128","-3.0587987046297425,124.60643391293775","101.69959873540856,82.46587731031128","73.5833232003891,113.2951346668288","80.20242582684826,112.45786721789884","111.61726349708171,96.47429018725681","130.53503465466926,107.43677802772373","197.6279030885214,124.65146978356032","65.15416008025292,118.78504225437743","155.95517692120623,120.98288545719845","112.56058487354086,132.1912998540856","127.6919078307393,118.79346273103113","115.65136338764592,170.83943336575877","140.24271947957197,170.29705739299612","113.7063168774319,198.30205800097278","138.50808608949416,216.24592655642024",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\1_74.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,1
1717,"-3.6104458463794993,125.18180781857977","-5.215133488874027,124.90304292315176","-3.0796116929109925,124.84061892023347","100.38977383268482,81.78612901264592","72.89485803745136,114.27920567850195","79.54573504377431,113.31286478599222","111.40821072470817,97.9331985651751","198.93032587548637,125.25405824416343","196.70472093871595,123.38655155642023","241.33441755836577,128.1303349951362","240.96005593385215,126.45443214980546","124.11024136673151,118.31401994163424","127.30786417801556,118.21963916585604","117.57877097519456,170.389469844358","140.26927285992218,170.0525747811284","120.81617065904669,215.15529243677042","137.7244497811284,215.8296601410506",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\2_77.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,2
1716,"-3.7206416148619894,125.11979419990273","-5.089740203976167,124.79478508025292","-2.9628875376185553,124.72637250729572","110.25924884484436,81.74857125486382","71.7664457684825,114.38911265807393","79.80955891293775,114.62319126945525","112.81944613326849,99.13385366001945","130.1365363570039,105.41489086819067","200.03205556906616,124.59164488083658","153.76595938715954,120.24818366974708","156.5456590466926,120.72725407344358","124.696688047179,119.05046206225681","134.63676434824902,124.33617309095331","114.49355544747083,167.11735469357976","137.94804839494162,170.28514105058366","113.17981669503891,196.51428745136187","137.80693701361866,217.25015199416342",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\3_80.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,3
1724,"-4.062620645367218,125.13082137645914","-5.264944826118677,125.0122735286965","-3.292601589098979,124.96942637402724","106.942249817607,91.24231669503891","70.31649744649806,113.18284897859922","80.63117096303502,112.79215558122569","83.05654942850195,109.37462001459144","131.20049550097278,100.98293865515565","196.05731699902725,122.7527738934825","241.32028210116732,125.97549854085604","159.83373358463035,119.9755593385214","107.2143193701362,126.2030718020428","134.80483949416342,122.44244741001945","113.27104359192607,165.28194917315176","138.69610286964982,169.1214889348249","112.78831012889106,195.57298759727627","137.71037512159532,217.8140807392996",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\4_83.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,4
1723,"108.90655398832685,95.0043546327821","-5.489071619649805,125.48802285992218","-3.2516474742369894,125.34701027480546","109.36564475924125,80.5439187135214","102.07859618190662,80.99398863083658","93.70092868433852,97.89116457928016","111.18462731031128,96.07351957684826","85.23583414396887,116.65591561284047","197.7023042315175,123.8093309216926","71.94110986138132,114.74461940661479","157.741077942607,119.93827517023347","106.5902921327821,124.9613858827821","126.3524592655642,118.02464585359922","108.81600346546693,162.41565843871595","138.14681116245137,168.25826848249028","113.7675249270428,198.1284046692607","137.10802225194553,217.1588642996109",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\5_86.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,5
1719,"109.27760214007782,97.63968263618678","111.3310280885214,93.2846014713035","-3.1213300534259485,125.25002279912451","106.36220209143968,92.74848765807393","66.61906462791829,99.45868798638132","90.34672148589495,97.68625364785993","113.63819309338521,95.79564384727627","85.94421814202335,116.33542071984436","195.02223674610894,124.5938031979572","67.75771370379377,115.3794610286965","159.9729754377432,119.38315448686771","106.88774471060312,124.16502006322958","126.43395093628405,117.02710815904669","107.87914944066148,160.83771583171207","138.91982307879377,168.59283803501947","113.10397160749028,197.61125972762648","136.5583809581712,218.09159168287937",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\6_89.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,6
1720,"88.64399927042801,103.17170020671206","112.15236654912451,95.32436314445525","69.7819339737354,104.66614482003891","94.92784837062257,96.83025291828794","69.63419564688716,101.45496412937743","91.27504103842412,98.83473674610894","92.73090953307393,97.90726076118678","94.56943093385215,98.70695525291829","197.12012098735408,127.35565114299611","67.55187560797665,101.28496625729572","156.38874027237355,116.26753252675097","108.58502553501945,119.61312165612841","126.70559490515565,110.97591652480546","109.09835542315176,159.70329219357976","140.88770671206225,167.26266111381324","112.72495136186771,195.62452881809338","135.79564384727627,219.5901325389105",SingleLegDeadlift,..\Python\dataset\SingleLegDeadlift\One Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped\7_92.jpg,datasetSingleLegDeadliftOne Leg SDL (stiff legged deadlift) - Downloaded from clipmega.com (online-video-cutter.com).mp4_1_flipped,7
